latitude,longitude,booking_time,pickup_time,status,app,test
43.7104267,-79.3945362,2013-06-16 22:32,2013-06-17 10:00,finding,false,false
43.667407,-79.4146617,2013-06-17 03:11,2013-06-17 09:30,finding,false,false
43.6766934,-79.3525117,2013-06-17 07:47,2013-06-17 11:50,complete,false,false
43.7716014,-79.3213701,2013-06-17 09:18,2013-06-17 14:00,finding,false,false
43.6502141,-79.3729538,2013-06-17 12:46,2013-06-17 18:00,finding,false,false
43.6699149,-79.3797186,2013-06-18 08:15,2013-06-18 12:45,finding,false,false
43.6766934,-79.3525117,2013-06-18 08:00,2013-06-18 12:03,complete,false,false
43.7160106,-79.3684075,2013-03-13 20:50,2013-03-14 09:30,cancelled,false,false
43.693073,-79.403429,2013-06-18 16:08,2013-06-18 22:00,finding,false,false
43.777307,-79.3582172,2013-06-18 16:50,2013-06-19 08:45,finding,false,false
43.699976,-79.387537,2013-06-18 17:43,2013-06-18 21:43,complete,true,false
43.653172,-79.468564,2013-06-19 10:12,2013-06-19 14:12,complete,true,false
43.7746901,-79.3290262,2013-06-19 10:23,2013-06-19 17:30,finding,false,false
43.7093271,-79.4012961,2013-06-19 12:18,2013-06-19 16:18,complete,false,false
43.6413335,-79.4738426,2013-06-19 15:18,2013-06-19 19:21,complete,false,false
43.680848,-79.414759,2013-06-19 17:35,2013-06-19 21:35,complete,true,false
43.6602555,-79.4158298,2013-06-19 18:10,2013-06-19 22:11,cancelled,false,false
0,0,2013-06-19 19:22,2013-06-19 23:25,cancelled,false,false
43.728522,-79.403095,2013-06-19 22:03,2013-06-20 02:02,cancelled,true,false
0,0,2013-06-20 00:25,2013-06-20 04:28,cancelled,false,false
43.712493,-79.37826,2013-06-20 00:11,2013-06-20 04:11,complete,true,false
43.7797944,-79.3507825,2013-06-20 16:49,2013-06-20 21:05,finding,false,false
43.624022,-79.490653,2013-06-20 20:32,2013-06-21 00:32,complete,true,false
43.7814153,-79.4161241,2013-06-21 10:08,2013-06-21 17:30,finding,false,false
43.660851,-79.340489,2013-06-21 11:01,2013-06-21 15:01,complete,true,false
43.650458,-79.513354,2013-06-21 11:36,2013-06-21 15:36,cancelled,true,false
43.672226,-79.3227,2013-06-21 11:31,2013-06-21 15:31,complete,true,false
43.6651478,-79.4295402,2013-06-21 17:19,2013-06-22 13:30,finding,false,false
43.7304255,-79.4666896,2013-06-22 02:53,2013-06-22 08:30,finding,false,false
43.6417567,-79.3776015,2013-06-22 08:49,2013-06-27 22:55,cancelled,false,false
43.6462662,-79.4732655,2013-06-22 16:45,2013-06-22 20:49,complete,false,false
43.6712625,-79.314831,2013-06-22 19:44,2013-06-23 00:00,finding,false,false
43.6551501,-79.5722486,2013-06-22 20:31,2013-06-23 08:00,finding,false,false
43.7579876,-79.4097826,2013-06-22 22:28,2013-06-23 11:45,finding,false,false
43.6368311,-79.4706201,2013-06-22 23:08,2013-06-23 03:30,finding,false,false
43.71153,-79.369756,2013-06-23 00:11,2013-06-23 04:11,cancelled,true,false
43.711322,-79.369868,2013-06-23 00:12,2013-06-23 04:12,complete,true,false
43.6016928,-79.5166194,2013-06-23 02:43,2013-06-23 06:45,cancelled,false,false
43.7318337,-79.4041534,2013-06-23 15:19,2013-06-23 20:00,finding,false,false
43.681257,-79.414895,2013-06-23 16:47,2013-06-23 20:47,cancelled,true,false
43.681296,-79.414658,2013-06-23 16:58,2013-06-23 20:58,cancelled,true,false
0,0,2013-06-23 19:28,2013-06-23 23:32,cancelled,false,false
43.6534742,-79.3684001,2013-06-24 08:25,2013-06-24 12:45,finding,false,false
43.6534742,-79.3684001,2013-06-24 08:33,2013-06-24 12:37,cancelled,false,false
43.6654487,-79.4687696,2013-06-24 09:47,2013-06-24 13:50,complete,false,false
43.6551477,-79.4821054,2013-06-24 15:09,2013-06-25 11:05,finding,false,false
43.701215,-79.404289,2013-06-24 16:26,2013-06-24 20:26,complete,true,false
43.689495,-79.414472,2013-06-25 01:50,2013-06-25 05:50,cancelled,true,false
43.717014,-79.3932238,2013-06-25 01:58,2013-06-25 09:00,finding,false,false
43.6714962,-79.3798893,2013-06-25 07:28,2013-06-25 11:45,finding,false,false
43.6684244,-79.383016,2013-06-25 07:46,2013-06-25 12:47,finding,false,false
43.671997,-79.395627,2013-06-25 08:04,2013-06-25 12:03,cancelled,true,false
